Open,High,Low,Close,Volume,Previous_Close,Daily_Return_Pct,SMA20,SMA50,SMA100,SMA200,EMA9,EMA20,EMA50,RSI14,ATR14,ATR_Pct,Average_Volume_20,Volume_Ratio,52W_High,52W_Low,Distance_From_52W_High_Pct,Distance_From_52W_Low_Pct,Distance_From_200DMA_Pct,Above_200DMA,Support,Resistance,Trend,Momentum,Breakout_Status,symbol,yahoo_symbol,company_name,fundamental_score,fundamental_status,sector_adjustment,sector_score,sector_index,technical_score,setup,market_adjustment,overall_score,entry_low,entry_high,entry_price,stop_loss,target_1,target_2,risk_points,reward_1_points,reward_2_points,risk_reward_1,risk_reward_2,trade_plan_type,trade_plan_status,trade_plan_reason,invalidation,risk_reward,setup_reasons,trade_plan_quality,technical_rank,rank
132.5,137.3300018310547,131.27000427246094,135.4600067138672,6244729.0,131.86000061035156,2.730172976529621,123.19600067138671,129.7838005065918,126.9423999786377,126.69904979705811,127.55688082515886,126.13194265359628,127.32396695880314,76.70086698413748,3.8842855181012834,2.8674777244814984,1529790.25,4.082081840958262,152.60000610351562,89.73999786376953,-11.231978180932433,50.94719181908523,6.914777128038496,True,117.37999725341797,133.9600067138672,Uptrend,Strong Positive,Confirmed Breakout,JAMNAAUTO,JAMNAAUTO.NS,Jamna Auto Industries Limited,,Unavailable,0,60,,90.0,Strong Breakout Watch,-8,82.0,139.93,141.29,139.93,135.46,147.7,153.52,4.47,7.77,13.59,1.74,3.04,Breakout Trade,Strong Setup,Confirmed breakout above resistance. Entry requires breakout confirmation.,Below ₹135.46,1.74,Price is in an uptrend | Strong positive momentum | Confirmed price breakout | Volume is more than 2x average | RSI indicates overbought conditions | Price is above 200 DMA,Acceptable,9,11
194.4199981689453,220.22000122070312,193.2100067138672,209.6999969482422,18106631.0,194.67999267578125,7.715227469458119,194.7275016784668,202.7738003540039,202.0400003051758,205.7530004119873,196.64999687253882,196.48258366399713,199.22725441976976,67.66860546198839,6.896427699497768,3.2887113971679898,1499999.95,12.071087735702925,324.75,151.4600067138672,-35.427252671826885,38.45238852022494,1.9183178511864518,True,184.05999755859375,207.8000030517578,Sideways,Strong Positive,Confirmed Breakout,MOBIKWIK,MOBIKWIK.NS,One Mobikwik Systems Limited,,Unavailable,0,60,,90.0,Strong Breakout Watch,-8,82.0,217.63,220.04,217.63,209.7,231.42,241.77,7.93,13.79,24.14,1.74,3.04,Breakout Trade,Strong Setup,Confirmed breakout above resistance. Entry requires breakout confirmation.,Below ₹209.70,1.74,Strong positive momentum | Confirmed price breakout | Volume is more than 2x average | RSI supports positive momentum | Price is above 200 DMA | Price is near 200 DMA,Acceptable,9,11
125.5,137.1199951171875,125.37000274658203,136.10000610351562,41161986.0,126.7300033569336,7.393673556680591,122.87200012207032,128.27039947509766,120.33819953918457,116.14624961853028,126.6909811147472,124.75533038358193,124.0262232311066,65.96859797691175,5.664999825613839,4.162380287701916,21789036.55,1.889114551051593,,,,,17.179854322047667,True,112.38999938964844,130.6999969482422,Uptrend,Strong Positive,Confirmed Breakout,PWL,PWL.NS,Physicswallah Limited,,Unavailable,0,60,,90.0,Strong Breakout Watch,-8,82.0,142.61,144.6,142.61,136.1,153.94,162.44,6.51,11.33,19.83,1.74,3.04,Breakout Trade,Strong Setup,Confirmed breakout above resistance. Entry requires breakout confirmation.,Below ₹136.10,1.74,Price is in an uptrend | Strong positive momentum | Confirmed price breakout | Strong volume confirmation | RSI supports positive momentum | Price is above 200 DMA,Acceptable,9,11
57.959999084472656,69.33000183105469,54.619998931884766,66.81999969482422,2056842.0,57.779998779296875,15.645554009195406,57.52799987792969,60.20959976196289,62.903800086975096,64.54072505950927,58.2775877672018,58.19028664656456,60.00127431754437,68.02812327232328,4.505714961460659,6.743063427175779,143265.9,14.35681484568205,92.5,43.70000076293945,-27.762162492081927,52.90617512183681,3.5315293300677375,True,51.349998474121094,63.75,Sideways,Strong Positive,Confirmed Breakout,VGL,VGL.NS,VARVEE GLOBAL LIMITED,,Unavailable,0,60,,90.0,Strong Breakout Watch,-8,82.0,72.0,73.58,72.0,66.82,81.01,87.77,5.18,9.01,15.77,1.74,3.04,Breakout Trade,Strong Setup,Confirmed breakout above resistance. Entry requires breakout confirmation.,Below ₹66.82,1.74,Strong positive momentum | Confirmed price breakout | Volume is more than 2x average | RSI supports positive momentum | Price is above 200 DMA,Acceptable,9,11
3164.5,3172.0,3143.10009765625,3155.10009765625,31176.0,3179.699951171875,-0.7736532972728694,3139.139990234375,3066.9139990234376,3068.7830053710936,3066.6345068359374,3160.4865575203885,3136.492261956289,3101.070097803015,61.22450828372259,57.614222935267854,1.8260664052486413,18084.9,1.723869084153078,3745.0,2667.0,-15.751666284212282,18.301465978862016,2.884777779129238,True,3066.699951171875,3214.0,Strong Uptrend,Positive,Near Breakout,JSWDULUX,JSWDULUX.NS,JSW Dulux Limited,,Unavailable,0,60,,87.0,Momentum Watch,-5,82.0,3126.29,3169.5,3155.1,3083.08,3255.92,3327.94,72.02,100.82,172.84,1.4,2.4,Momentum Trade,Watch,Positive trend and momentum. Prefer entry near current price or on a controlled pullback.,Below ₹3083.08,1.4,Strong price trend | Positive momentum | Price is close to resistance | Strong volume confirmation | RSI supports positive momentum | Price is above 200 DMA | Price is near 200 DMA,Poor,24,11
946.2999877929688,948.5,915.0999755859375,943.75,86523.0,946.25,-0.26420079260237594,901.3025024414062,884.6720007324219,866.6709979248047,875.894997253418,909.87631741082,900.2063491408927,885.8171531801634,59.31329020254556,27.310721261160715,2.893851259460738,55328.15,1.5638151646133116,1189.9000244140625,700.0,-20.686613947694735,34.82142857142857,7.746933474829509,True,865.0,959.0,Strong Uptrend,Positive,Near Breakout,SHARDAMOTR,SHARDAMOTR.NS,Sharda Motor Industries Limited,,Unavailable,0,60,,87.0,Momentum Watch,-5,82.0,930.09,950.58,943.75,909.61,991.54,1025.68,34.14,47.79,81.93,1.4,2.4,Momentum Trade,Watch,Positive trend and momentum. Prefer entry near current price or on a controlled pullback.,Below ₹909.61,1.4,Strong price trend | Positive momentum | Price is close to resistance | Strong volume confirmation | RSI supports positive momentum | Price is above 200 DMA,Poor,24,11
56.31999969482422,65.19999694824219,55.5099983215332,64.02999877929688,484603.0,56.040000915527344,14.2576690457471,55.87449989318848,50.81599990844727,48.51569995880127,46.49834999084473,58.62481538678511,56.252313352013786,52.383751916861804,72.890244632694,4.073571613856724,6.361973592874487,66101.35,7.33121184363103,68.06999969482422,33.77000045776367,-5.9350682145434615,89.60615312806866,37.70380839729589,True,50.79999923706055,62.88999938964844,Strong Uptrend,Strong Positive,Confirmed Breakout,AMDIND,AMDIND.NS,AMD Industries Limited,,Unavailable,0,60,,89.0,Strong Breakout Watch,-8,81.0,68.68,70.11,68.68,64.0,76.83,82.94,4.68,8.15,14.26,1.74,3.04,Breakout Trade,Strong Setup,Confirmed breakout above resistance. Entry requires breakout confirmation.,Below ₹64.00,1.74,Strong price trend | Strong positive momentum | Confirmed price breakout | Volume is more than 2x average | RSI indicates overbought conditions | Price is above 200 DMA,Acceptable,13,17
367.0,393.3500061035156,362.25,392.3500061035156,996485.0,374.6499938964844,4.724412784034837,313.09849853515624,251.79140014648436,219.21690032958983,177.4087001800537,352.6155427663136,320.56537119518237,272.06472501764756,77.54081273175639,18.714283534458705,4.769793103946384,294394.65,3.384861103963676,393.3500061035156,104.0,-0.2542265118808301,277.2596212533804,121.15601191222079,True,261.0,376.54998779296875,Strong Uptrend,Strong Positive,Confirmed Breakout,BIRLACABLE,BIRLACABLE.NS,Birla Cable Limited,,Unavailable,0,60,,89.0,Strong Breakout Watch,-8,81.0,396.16,402.71,396.16,374.64,433.59,461.66,21.52,37.43,65.5,1.74,3.04,Breakout Trade,Strong Setup,Confirmed breakout above resistance. Entry requires breakout confirmation.,Below ₹374.64,1.74,Strong price trend | Strong positive momentum | Confirmed price breakout | Volume is more than 2x average | RSI indicates overbought conditions | Price is above 200 DMA | Price is near 52-week high,Acceptable,13,17
373.0,384.0,366.1000061035156,380.20001220703125,1713956.0,373.5,1.7938453030873491,330.2124984741211,303.40399993896483,287.8768006896973,280.756900100708,346.5588638285342,331.4698775080063,310.2117420568693,74.17763789439763,16.932141985212052,4.453482756857975,774426.6,2.2131936067278684,559.7999877929688,175.0,-32.08288308365578,117.25714983258928,35.419650263503,True,308.3500061035156,378.6000061035156,Strong Uptrend,Strong Positive,Confirmed Breakout,ELLEN,ELLEN.NS,Ellenbarrie Industrial Gases Limited,,Unavailable,0,60,,89.0,Strong Breakout Watch,-8,81.0,399.67,405.6,399.67,380.2,433.54,458.93,19.47,33.86,59.26,1.74,3.04,Breakout Trade,Strong Setup,Confirmed breakout above resistance. Entry requires breakout confirmation.,Below ₹380.20,1.74,Strong price trend | Strong positive momentum | Confirmed price breakout | Volume is more than 2x average | RSI indicates overbought conditions | Price is above 200 DMA,Acceptable,13,17
25.299999237060547,26.040000915527344,24.5,26.030000686645508,2686464.0,24.799999237060547,4.9596834170336335,22.276500034332276,21.248200035095216,20.665100040435792,16.846399993896483,23.461079819068456,22.452039803903897,21.50181985995511,74.62515201593814,1.2285714830671037,4.719828853855593,1018187.0,2.638478000603033,26.040000915527344,8.460000038146973,-0.03840333536959639,207.68322185902684,54.51372813227917,True,20.15999984741211,24.81999969482422,Strong Uptrend,Strong Positive,Confirmed Breakout,GAYAPROJ,GAYAPROJ.NS,Gayatri Projects Limited,,Unavailable,0,60,,89.0,Strong Breakout Watch,-8,81.0,26.22,26.65,26.22,24.81,28.68,30.52,1.41,2.46,4.3,1.74,3.04,Breakout Trade,Strong Setup,Confirmed breakout above resistance. Entry requires breakout confirmation.,Below ₹24.81,1.74,Strong price trend | Strong positive momentum | Confirmed price breakout | Volume is more than 2x average | RSI indicates overbought conditions | Price is above 200 DMA | Price is near 52-week high,Acceptable,13,17
895.9500122070312,914.8499755859375,881.25,909.2999877929688,7851231.0,899.25,1.1175966408639049,855.3824981689453,858.7089978027344,809.0344989013672,700.7679992675781,877.7564241414095,863.3788491395584,844.0907868252835,66.10978754955465,26.02500261579241,2.862092044998227,1241126.85,6.325889251368625,914.8499755859375,510.54998779296875,-0.6066555108572996,78.10204867964772,29.75763572870651,True,816.0,905.8499755859375,Uptrend,Strong Positive,Confirmed Breakout,GRANULES,GRANULES.NS,Granules India Limited,,Unavailable,0,60,,89.0,Strong Breakout Watch,-8,81.0,918.75,927.86,918.75,888.82,970.8,1009.84,29.93,52.05,91.09,1.74,3.04,Breakout Trade,Strong Setup,Confirmed breakout above resistance. Entry requires breakout confirmation.,Below ₹888.82,1.74,Price is in an uptrend | Strong positive momentum | Confirmed price breakout | Volume is more than 2x average | RSI supports positive momentum | Price is above 200 DMA | Price is near 52-week high,Acceptable,13,17
720.9500122070312,738.0,707.25,728.9000244140625,1045480.0,718.9500122070312,1.3839643978149185,652.4875030517578,612.9759973144531,621.522998046875,590.0922482299804,685.8495874427737,659.2320491101968,631.3723168843941,78.05745149538865,25.160714285714285,3.451874529149606,435022.8,2.403276334022033,738.0,500.70001220703125,-1.2330590224847562,45.576194656187525,23.523063826112764,True,606.4000244140625,724.0,Strong Uptrend,Strong Positive,Confirmed Breakout,MAHSEAMLES,MAHSEAMLES.NS,Maharashtra Seamless Limited,,Unavailable,0,60,,89.0,Strong Breakout Watch,-8,81.0,741.77,750.58,741.77,712.84,792.1,829.84,28.93,50.32,88.06,1.74,3.04,Breakout Trade,Strong Setup,Confirmed breakout above resistance. Entry requires breakout confirmation.,Below ₹712.84,1.74,Strong price trend | Strong positive momentum | Confirmed price breakout | Volume is more than 2x average | RSI indicates overbought conditions | Price is above 200 DMA | Price is near 52-week high,Acceptable,13,17
1586.0,1856.0,1551.0,1756.699951171875,1142834.0,1588.199951171875,10.60949535199709,1527.3999938964844,1415.3059985351563,1357.8590026855468,1270.6015002441407,1602.819060987977,1540.7922273791748,1452.4353819518371,76.27484069931405,89.13573346819196,5.07404428449665,107700.25,10.611247420502737,1856.0,890.0,-5.350218148067079,97.38201698560394,38.25734904565535,True,1337.0,1669.9000244140625,Strong Uptrend,Strong Positive,Confirmed Breakout,RACLGEAR,RACLGEAR.NS,RACL Geartech Limited,,Unavailable,0,60,,89.0,Strong Breakout Watch,-8,81.0,1859.21,1890.4,1859.21,1756.7,2037.48,2171.18,102.51,178.27,311.98,1.74,3.04,Breakout Trade,Strong Setup,Confirmed breakout above resistance. Entry requires breakout confirmation.,Below ₹1756.70,1.74,Strong price trend | Strong positive momentum | Confirmed price breakout | Volume is more than 2x average | RSI indicates overbought conditions | Price is above 200 DMA,Acceptable,13,17
11463.0,12300.0,11250.0,12097.0,62178.0,11543.0,4.799445551416448,11612.85,11015.02,10945.59,10198.3275,11679.916570096302,11524.555032286036,11178.284001399972,59.860078705728036,413.2142857142857,3.415840999539437,17162.85,3.6228248804831367,12875.0,6621.5,-6.042718446601942,82.6927433361021,18.617488995131808,True,10612.0,12213.0,Strong Uptrend,Positive,Near Breakout,DYNAMATECH,DYNAMATECH.NS,Dynamatic Technologies Limited,,Unavailable,0,60,,86.0,Momentum Watch,-5,81.0,11890.39,12200.3,12097.0,11580.48,12820.12,13336.64,516.52,723.12,1239.64,1.4,2.4,Momentum Trade,Watch,Positive trend and momentum. Prefer entry near current price or on a controlled pullback.,Below ₹11580.48,1.4,Strong price trend | Positive momentum | Price is close to resistance | Volume is more than 2x average | RSI supports positive momentum | Price is above 200 DMA,Poor,30,17
1406.4000244140625,1498.0,1340.0999755859375,1424.0,3358636.0,1418.4000244140625,0.3948093266743058,1292.3649963378907,1146.6610009765625,1110.626000366211,958.983501586914,1327.7811382778693,1276.5935539502034,1191.538737288556,62.804635457457586,66.24288504464286,4.6518879947080665,1225988.9,2.7395321442143565,1498.0,700.7999877929688,-4.939919893190922,103.19635057138157,48.49056293915197,True,1186.5,1429.0,Strong Uptrend,Strong Positive,Near Breakout,FINCABLES,FINCABLES.NS,Finolex Cables Limited,,Unavailable,0,60,,86.0,Momentum Watch,-5,81.0,1390.88,1440.56,1424.0,1341.2,1539.93,1622.73,82.8,115.93,198.73,1.4,2.4,Momentum Trade,Watch,Positive trend and momentum. Prefer entry near current price or on a controlled pullback.,Below ₹1341.20,1.4,Strong price trend | Strong positive momentum | Price is close to resistance | Volume is more than 2x average | RSI supports positive momentum | Price is above 200 DMA,Poor,30,17
518.2999877929688,519.0,498.20001220703125,514.6500244140625,700202.0,515.9500122070312,-0.251960027563114,477.7250015258789,448.4090008544922,411.5989010620117,339.40845016479494,487.98361926718195,475.79718138599713,451.5887923519305,62.39882492748989,18.553573608398438,3.6050855393472454,440852.2,1.5882919490931426,519.0,212.5500030517578,-0.8381455849590559,142.1312712419678,51.631470626079434,True,441.20001220703125,518.0,Strong Uptrend,Strong Positive,Near Breakout,NRBBEARING,NRBBEARING.NS,NRB Bearing Limited,,Unavailable,0,60,,84.0,52W High Watch,-3,81.0,521.78,528.28,521.78,500.45,558.89,586.72,21.34,37.11,64.94,1.74,3.04,52W High Breakout,Watch,Stock is near its rolling 52-week high. Entry requires breakout confirmation.,Below ₹500.45,1.74,Strong price trend | Strong positive momentum | Price is close to resistance | Strong volume confirmation | RSI supports positive momentum | Price is above 200 DMA | Price is near 52-week high,Acceptable,41,17
76.0,90.9000015258789,74.2699966430664,87.41000366210938,38898608.0,76.25,14.636070376536892,79.23200035095215,75.23359977722168,61.5614998626709,53.80369995117187,78.75529867101814,78.27157448393224,73.64033490302586,54.59267419650467,4.800000326974051,5.4913626883358235,4175245.2,9.31648469412048,90.9000015258789,36.2599983215332,-3.839381523856126,141.06455518008244,62.46095294828425,True,70.73999786376953,87.2699966430664,Strong Uptrend,Positive,Confirmed Breakout,FILATEX,FILATEX.NS,Filatex India Limited,,Unavailable,0,60,,88.0,Strong Breakout Watch,-8,80.0,91.62,93.3,91.62,86.1,101.22,108.42,5.52,9.6,16.8,1.74,3.04,Breakout Trade,Strong Setup,Confirmed breakout above resistance. Entry requires breakout confirmation.,Below ₹86.10,1.74,Strong price trend | Positive momentum | Confirmed price breakout | Volume is more than 2x average | RSI supports positive momentum | Price is above 200 DMA,Acceptable,22,27
760.0,812.7999877929688,743.0499877929688,804.9000244140625,4284956.0,762.75,5.526060231276642,757.5349975585938,656.758994140625,636.3507482910156,517.2344982910156,761.7559380815349,740.304252556464,686.9536979892773,54.46686797716371,36.65714372907366,4.554248057795589,2119138.45,2.022027395142587,812.7999877929688,262.6000061035156,-0.9719443279468255,206.51180719956832,55.616074928009816,True,717.2000122070312,798.8499755859375,Strong Uptrend,Positive,Confirmed Breakout,TDPOWERSYS,TDPOWERSYS.NS,TD Power Systems Limited,,Unavailable,0,60,,88.0,Strong Breakout Watch,-8,80.0,818.3,831.13,818.3,776.14,891.61,946.6,42.16,73.31,128.3,1.74,3.04,Breakout Trade,Strong Setup,Confirmed breakout above resistance. Entry requires breakout confirmation.,Below ₹776.14,1.74,Strong price trend | Positive momentum | Confirmed price breakout | Volume is more than 2x average | RSI supports positive momentum | Price is above 200 DMA | Price is near 52-week high,Acceptable,22,27
